Example flight number,Flight number used for lookup,Lookup status,Number of legs,First leg departure airport IATA,Last leg arrival airport IATA,Distance in kilometers
ENT4766
FR9663
BA812
LO3923
FR4396
FR6085
FR4689
FR1901
LH406
WF666
FR6085
FR1006
KL0781
W61368
W61340
FR1006
FR2169
AF0257
FR6215
FR7150
DK1555
MH0852
FR1641
LH840
W61332
FR2466
W61332
W61368
FR4689
LO004
DK1555
DK1555
UU972
FR7606
W61332
W61284
FT1503
FR2650
W65042
TK0084
AY0121
W65042
FR2812
VY6229
FR5892
TVP7313
W62405
LAOI6W
LH2420
FR4106
W65004
W91902
FR2618
W95178
VY8015
W61381
W91902
W91901
SK222
HHJ9YD
W61302
NGLNCY
TP202
W91902
W65004
W65042
W61381
W61381
LH14
FR5893
AF422
VY7821
LNINXW
W92066 LTN-LUZ
W92066
W65048
W61338
W61311
LX087
IB3441
XBM5UV
EWN4063
W65048
SN3182
W61006
SK0187
FR8922
W61002
BLX371
FR3366
AY1983
FR570
TF340
W64048
BA0846
W61488
FR9095
AF1750
VY3913
AF1422
WF7761
SK2645
W61354
W61312
FR2370
LH2511
W61312
W61308
W65072
TG961 - B
TKCU9K
FR4626
JU123
FR6252
W98130
FR4702
SQ317
JU123
AY487
W61340
AF1147
FR4617
LO3922
LO3922
FR6392
OS236
FR2013
WF622
AF1062
SK0020
FR6257
W61002
W61381
W61072
W61540
W61332
DY1784
BLX730
W61312
WF0532
DK2582
W61340
W61311
W61340
8478
W61598
SK2112
W61598
W61382
SEQNO 068
LO3986
FR239
FR1141
FD9CVP
FR6151
5042
W61354
FR9276;
W61540
W65042
ET879
FR7855
FR7603
FR3278
FR7931
WF0784
W61382
SN2641
W65042
W65041
AC883
BA570
BLX371
AY5526
AY5526
W1276
FR2025
FR5892
SK171
DK1555
D84035
LH805
V5WU7V
KL1556
W61304
FR8405
SK0105
W61682
TVP7313
VY3006 VY1266
"LH1829, LH1624"
TK1882
W65034
BA0781
TP1908
FR5173
W65004
W65033
BA780
W61784
W61354
W65034
ET1602
DL143
LX967
TP1334
TG0925
LH979
RK135V
SK7472
JTD770
FR8251
W61662
LH1692
W61094
LH1396
LH842
W65034
AF1823
TP788
W65034
LH1689
KL6151
SK0268
BA778
KL590
LO4
VLNUVH
AF1823
W61029
FR4412
W95126
LBBIJF
W61608
FR8201
FR9881
LH164
LH2519 LH1624
W61594
AY1578
FR3364
FR1881
W61382
SK1455
LO027
DY140
W61515
FR1932
W61382
DY140
